2018-07-04 02:29:46 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.82:50898]
2018-07-04 02:29:46 	 [ WARN] 	 <login.go:36>  	 sql: no rows in result set
2018-07-04 02:29:46 	 [ WARN] 	 <auth_handle.go:37>  	 get login by token error, auth:Token:fa737ced-6859-4887-9da0-fd4f128cef84,PlatformType:1,DeviceId:CDCF5578-1E0E-4563-BEA6-AB6F06CBF8E0
2018-07-04 02:29:46 	 [ WARN] 	 <auth_handle.go:38>  	 根据Token获取用户登录错误
2018-07-04 02:29:46 	 [ERROR] 	 <user.go:109>  	 sql: no rows in result setfa737ced-6859-4887-9da0-fd4f128cef84
2018-07-04 02:29:53 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-07-04 02:29:53 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-07-04 02:29:53 	 [DEBUG] 	 <client.go:148>  	 close client:0, 
2018-07-04 02:29:53 	 [DEBUG] 	 <client.go:112>  	 client:  0 socket closed
2018-07-04 02:29:53 	 [ERROR] 	 <user.go:109>  	 sql: no rows in result setfa737ced-6859-4887-9da0-fd4f128cef84
2018-07-04 02:29:54 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.82:50903]
2018-07-04 02:29:54 	 [DEBUG] 	 <client_im.go:91>  	 offlineMsg count 0
2018-07-04 02:30:04 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-07-04 02:30:04 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-07-04 02:30:04 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-07-04 02:30:04 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-07-04 02:31:31 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.82:50910]
2018-07-04 02:31:31 	 [DEBUG] 	 <client_im.go:91>  	 offlineMsg count 0
