2018-06-07 13:48:49 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:54385]
2018-06-07 13:48:49 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 6
2018-06-07 13:48:49 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528289850,msgId:17698,body:{"ack_msgId":17686,"ack_uuid":"A7A7D37E-6067-4322-B463-AD61CD867C3E","sequeneceId":0,"status":2,"type":20,"uuid":"7F08742D-5917-456A-BE63-BC0BFC476C63"}
2018-06-07 13:48:49 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528289850,msgId:17704,body:{"ack_msgId":17693,"ack_uuid":"E8264F2E-442E-460D-8DF7-6D3C72CCD7C9","sequeneceId":0,"status":2,"type":20,"uuid":"2D044200-DD83-4951-8E3F-594BCA53EF4A"}
2018-06-07 13:48:49 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528289850,msgId:17707,body:{"ack_msgId":17699,"ack_uuid":"2A5FBBFB-FEF8-4C16-A817-EC071E4B19DE","sequeneceId":0,"status":2,"type":20,"uuid":"F731A127-A6AD-4A6F-83AF-C7B87E472E7E"}
2018-06-07 13:48:49 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528289850,msgId:17709,body:{"ack_msgId":17703,"ack_uuid":"9EA8F2FF-936E-434C-B035-998199069212","sequeneceId":0,"status":2,"type":20,"uuid":"95343A32-710F-4D6C-8D3A-71EE6AD5E182"}
2018-06-07 13:48:49 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528289850,msgId:17744,body:{"ack_msgId":17735,"ack_uuid":"F940FA7C-EAB3-4AC3-9332-86F10E7F9645","sequeneceId":0,"status":2,"type":20,"uuid":"88BEB895-DA57-4ED1-8BC9-C0C2C5AD68A1"}
2018-06-07 13:48:49 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10001,receiver:10002,timestamp:1528289850,msgId:17768,body:{"ack_msgId":17753,"ack_uuid":"C29069C0-2029-4EDB-B6B7-41C9FD291B39","sequeneceId":0,"status":2,"type":20,"uuid":"FF02CC7A-3B90-44A6-A082-777AE856028C"}
2018-06-07 13:49:55 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-07 13:49:55 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-07 13:49:55 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-07 13:49:55 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-07 13:50:28 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:61285]
2018-06-07 13:50:28 	 [DEBUG] 	 <client_im.go:88>  	 offlineMsg count 3
2018-06-07 13:50:28 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528289850,msgId:17688,body:{"content":"V13892929899vLjwTQAlm4yQ5NqjegCl0pQUQxvALyNGm8EdQAVOIPHErufkkkjAfPJ8WT4u3x2uzxWr3bzMqgbE66vi3vcMwOwonnJuhRler33e6Bf5lwuJEopmKdy8Twyt3gpHXmLhttp:\/\/www.baidu.com","type":1,"uuid":"F4EB88A9-61C8-47D7-861D-75454CBAB456"}
2018-06-07 13:50:28 	 [DEBUG] 	 <client_im.go:102>  	 offline msg :sender:10002,receiver:10001,timestamp:1528289850,msgId:17714,body:{"content":"z6Hh9S0uafLvAzNuM13892929899kvaVT47H6qqv1F2ubzUwCtDnBmzNfFuTLFGON0p2dQZhttp:\/\/www.baidu.com","type":1,"uuid":"2A5FBBFB-FEF8-4C16-A817-EC071E4B19DE"}
