2018-05-03 03:54:44 	 [ INFO] 	 <main.go:35>  	 *********************************************
2018-05-03 03:54:44 	 [ INFO] 	 <main.go:36>  	            系统:[IM]版本:[1.0]
2018-05-03 03:54:44 	 [ INFO] 	 <main.go:37>  	 *********************************************
2018-05-03 03:54:44 	 [ INFO] 	 <config.go:68>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-03 03:54:44 	 [ INFO] 	 <config.go:78>  	 连接数据库成功
2018-05-03 03:54:44 	 [ INFO] 	 <httpserver.go:15>  	 Http服务器启动中...
2018-05-03 03:54:44 	 [ INFO] 	 <httpserver.go:19>  	 Http服务器开始监听[9001]端口
2018-05-03 03:54:44 	 [ INFO] 	 <httpserver.go:20>  	 *********************************************
2018-05-03 03:59:27 	 [ INFO] 	 <main.go:35>  	 *********************************************
2018-05-03 03:59:27 	 [ INFO] 	 <main.go:36>  	            系统:[IM]版本:[1.0]
2018-05-03 03:59:27 	 [ INFO] 	 <main.go:37>  	 *********************************************
2018-05-03 03:59:27 	 [ INFO] 	 <config.go:68>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-03 03:59:27 	 [ INFO] 	 <config.go:78>  	 连接数据库成功
2018-05-03 03:59:27 	 [ INFO] 	 <httpserver.go:15>  	 Http服务器启动中...
2018-05-03 03:59:27 	 [ INFO] 	 <httpserver.go:19>  	 Http服务器开始监听[9001]端口
2018-05-03 03:59:27 	 [ INFO] 	 <httpserver.go:20>  	 *********************************************
2018-05-03 04:02:18 	 [ INFO] 	 <main.go:35>  	 *********************************************
2018-05-03 04:02:18 	 [ INFO] 	 <main.go:36>  	            系统:[IM]版本:[1.0]
2018-05-03 04:02:18 	 [ INFO] 	 <main.go:37>  	 *********************************************
2018-05-03 04:02:18 	 [ INFO] 	 <config.go:68>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-03 04:02:18 	 [ INFO] 	 <config.go:78>  	 连接数据库成功
2018-05-03 04:02:18 	 [ INFO] 	 <httpserver.go:15>  	 Http服务器启动中...
2018-05-03 04:02:18 	 [ INFO] 	 <httpserver.go:19>  	 Http服务器开始监听[9001]端口
2018-05-03 04:02:18 	 [ INFO] 	 <httpserver.go:20>  	 *********************************************
2018-05-03 04:55:17 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53383] 

2018-05-03 04:55:19 	 [DEBUG] 	 <auth_handle.go:34>  	 authToken:58b70f11-e280-40d8-8ddd-a3810bd65f7a platform:3 deviceId:4c6aba79-f768-4e26-8344-aa2b7bc173ec
2018-05-03 04:55:19 	 [DEBUG] 	 <auth_handle.go:79>  	 auth token:58b70f11-e280-40d8-8ddd-a3810bd65f7a appid:10 uid:10001 device id: forbidden:0
2018-05-03 04:55:32 	 [DEBUG] 	 <auth_handle.go:34>  	 authToken:58b70f11-e280-40d8-8ddd-a3810bd65f7a platform:3 deviceId:4c6aba79-f768-4e26-8344-aa2b7bc173ec
2018-05-03 04:55:32 	 [ INFO] 	 <auth_handle.go:36>  	 repeat login
2018-05-03 04:55:41 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53390] 

2018-05-03 04:55:43 	 [DEBUG] 	 <auth_handle.go:34>  	 authToken:58b70f11-e280-40d8-8ddd-a3810bd65f7a platform:3 deviceId:4c6aba79-f768-4e26-8344-aa2b7bc173ec
2018-05-03 04:55:43 	 [DEBUG] 	 <auth_handle.go:79>  	 auth token:58b70f11-e280-40d8-8ddd-a3810bd65f7a appid:10 uid:10001 device id: forbidden:0
