2018-06-14 09:45:17 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63486]
2018-06-14 09:45:17 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 09:46:05 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 09:46:05 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 09:46:05 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 09:46:05 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 09:46:06 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63487]
2018-06-14 09:46:06 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 09:48:58 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-14 09:50:27 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 09:50:27 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 09:50:27 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 09:50:27 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 09:52:37 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63596]
2018-06-14 09:52:37 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 09:53:24 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 09:53:24 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 09:53:24 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 09:53:24 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 09:54:25 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63650]
2018-06-14 09:54:25 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 09:54:57 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 09:54:57 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 09:54:57 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 09:54:57 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 10:51:39 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63772]
2018-06-14 10:51:39 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 10:53:39 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-14 10:55:41 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-14 10:57:41 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-14 10:59:40 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-14 11:01:16 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:01:16 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:01:16 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:01:16 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:01:22 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63834]
2018-06-14 11:01:22 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:03:11 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:03:11 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:03:11 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:03:11 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:03:17 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63892]
2018-06-14 11:03:17 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:05:58 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:05:58 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:05:58 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:05:58 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:12:30 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:63956]
2018-06-14 11:12:30 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:14:03 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:14:03 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:14:03 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:14:03 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:14:09 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:64014]
2018-06-14 11:14:09 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:15:37 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:15:37 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:15:37 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:15:37 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:15:43 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:64083]
2018-06-14 11:15:43 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:16:26 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:16:26 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:16:26 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:16:26 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:16:33 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:64134]
2018-06-14 11:16:33 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:17:07 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:17:07 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:17:07 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:17:07 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:17:14 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:64197]
2018-06-14 11:17:14 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:19:14 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-14 11:20:45 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:20:45 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:20:45 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:20:45 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:23:36 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:64263]
2018-06-14 11:23:36 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
2018-06-14 11:24:15 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-14 11:24:15 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-14 11:24:15 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-14 11:24:15 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-14 11:24:22 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:64322]
2018-06-14 11:24:22 	 [DEBUG] 	 <client_im.go:90>  	 offlineMsg count 0
